Transaction_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Region,Product_Category,Product_Name,Quantity_Ordered,Unit_Price,Unit_Cost,Discount_Applied,Shipping_Cost,Payment_Method,Order_Status,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Day_of_Week,Is_Weekend,Delivery_Duration_Days,Gross_Sales_Amount,Discount_Amount,Net_Sales_Amount,Total_COGS,Gross_Profit,Profit_Margin_Pct,Customer_Age_Group,Order_Value_Tier
ORD-112087,2025-05-27,2025-05-28,CUST-1306,Customer_1306,72,Female,United States,Beauty & Personal Care,Organic Moisturizing Cream,4,27.25,8.0,0.25,17.62,Credit Card,Shipped,2025,5,May,Q2,Tuesday,0,1,109.0,27.25,81.75,32.0,49.75,60.86,Boomer+ (60+),Budget Tier
ORD-100089,2024-04-28,2024-05-02,CUST-2002,Customer_2002,60,Male,United States,Electronics,Gaming Mechanical Keyboard,6,86.63,35.0,0.0,10.25,Apple Pay,Returned,2024,4,April,Q2,Sunday,1,4,519.78,0.0,519.78,210.0,309.78,59.6,Boomer+ (60+),VIP Enterprise Tier
ORD-105221,2024-07-24,2024-07-31,CUST-2002,Customer_2002,45,Other,United Kingdom,Beauty & Personal Care,Organic Moisturizing Cream,8,27.63,8.0,0.0,15.035,Credit Card,Shipped,2024,7,July,Q3,Wednesday,0,7,221.04,0.0,221.04,64.0,157.04,71.05,Gen X (40-59),Premium Tier
ORD-108206,2025-10-01,2025-10-07,CUST-3045,Customer_3045,52,Non-Binary,Australia,Home & Kitchen,Robot Vacuum Cleaner,3,286.74,130.0,0.15,11.76,PayPal,Returned,2025,10,October,Q4,Wednesday,0,6,860.22,129.03,731.19,390.0,341.19,46.66,Gen X (40-59),VIP Enterprise Tier
ORD-111481,2024-02-18,2024-02-23,CUST-1047,Customer_1047,46,Male,Japan,Electronics,4K Ultra Monitor,6,357.69,190.0,0.0,18.08,Credit Card,Delivered,2024,2,February,Q1,Sunday,1,5,2146.14,0.0,2146.14,1140.0,1006.14,46.88,Gen X (40-59),VIP Enterprise Tier
ORD-100275,2024-02-07,2024-02-09,CUST-1406,Customer_1406,26,Female,United Kingdom,Electronics,Wireless Earbuds,7,128.69,45.0,0.2,17.66,Credit Card,Shipped,2024,2,February,Q1,Wednesday,0,2,900.83,180.17,720.66,315.0,405.66,56.29,Millennial (25-39),VIP Enterprise Tier
ORD-101282,2025-09-01,2025-09-05,CUST-2857,Customer_2857,18,Female,Canada,Home & Kitchen,Stainless Steel Cookware Set,2,155.47,65.0,0.15,15.48,Bank Transfer,Refunded,2025,9,September,Q3,Monday,0,4,310.94,46.64,264.3,130.0,134.3,50.81,Gen Z (<25),Premium Tier
ORD-104382,2024-02-08,2024-02-09,CUST-1107,Customer_1107,25,Other,United States,Clothing & Apparel,Waterproof Winter Jacket,8,123.21,48.0,0.15,9.34,PayPal,Delivered,2024,2,February,Q1,Thursday,0,1,985.68,147.85,837.83,384.0,453.83,54.17,Millennial (25-39),VIP Enterprise Tier
ORD-110395,2025-10-16,2025-10-22,CUST-1360,Customer_1360,21,Female,United Kingdom,Electronics,Wireless Earbuds,2,135.96,45.0,0.15,12.18,Credit Card,Delivered,2025,10,October,Q4,Thursday,0,6,271.92,40.79,231.13,90.0,141.13,61.06,Gen Z (<25),Premium Tier
ORD-109585,2024-04-16,2024-04-18,CUST-1261,Customer_1261,54,Female,Canada,Beauty & Personal Care,Sunscreen SPF 50+,5,21.9,6.0,0.0,8.56,Debit Card,Shipped,2024,4,April,Q2,Tuesday,0,2,109.5,0.0,109.5,30.0,79.5,72.6,Gen X (40-59),Standard Tier
ORD-101284,2025-03-03,2025-03-04,CUST-2986,Customer_2986,75,Other,Unknown,Books & Stationery,Business Strategy Guide,5,24.71,6.0,0.0,10.15,Apple Pay,Returned,2025,3,March,Q1,Monday,0,1,123.55,0.0,123.55,30.0,93.55,75.72,Boomer+ (60+),Standard Tier
ORD-108659,2024-10-09,2024-10-15,CUST-2277,Customer_2277,32,Other,United States,Beauty & Personal Care,Sunscreen SPF 50+,6,21.08,6.0,0.0,12.32,Apple Pay,Delivered,2024,10,October,Q4,Wednesday,0,6,126.48,0.0,126.48,36.0,90.48,71.54,Millennial (25-39),Standard Tier
ORD-108960,2024-10-31,2024-11-06,CUST-1974,Customer_1974,21,Female,India,Beauty & Personal Care,Vitamin C Facial Serum,6,34.74,10.0,0.1,15.035,Apple Pay,Shipped,2024,10,October,Q4,Thursday,0,6,208.44,20.84,187.6,60.0,127.6,68.02,Gen Z (<25),Standard Tier
ORD-110851,2024-04-24,2024-04-29,CUST-2186,Customer_2186,74,Male,United Kingdom,Home & Kitchen,Espresso Coffee Maker,2,196.54,90.0,0.25,6.35,Apple Pay,Shipped,2024,4,April,Q2,Wednesday,0,5,393.08,98.27,294.81,180.0,114.81,38.94,Boomer+ (60+),Premium Tier
ORD-110075,2024-07-14,2024-07-17,CUST-2338,Customer_2338,74,Other,Germany,Books & Stationery,Data Science Handbook (Hardcover),2,55.49,20.0,0.25,5.03,Cash on Delivery,Shipped,2024,7,July,Q3,Sunday,1,3,110.98,27.74,83.24,40.0,43.24,51.95,Boomer+ (60+),Budget Tier
ORD-105080,2025-10-04,2025-10-07,CUST-3083,Customer_3083,36,Male,India,Beauty & Personal Care,Vitamin C Facial Serum,5,35.17,10.0,0.2,14.79,PayPal,Shipped,2025,10,October,Q4,Saturday,1,3,175.85,35.17,140.68,50.0,90.68,64.46,Millennial (25-39),Standard Tier
ORD-100416,2025-11-10,2025-11-12,CUST-2152,Customer_2152,48,Male,France,Home & Kitchen,Espresso Coffee Maker,4,199.83,90.0,0.1,7.69,PayPal,Delivered,2025,11,November,Q4,Monday,0,2,799.32,79.93,719.39,360.0,359.39,49.96,Gen X (40-59),VIP Enterprise Tier
ORD-105145,2025-08-14,2025-08-18,CUST-1646,Customer_1646,49,Female,Australia,Clothing & Apparel,Waterproof Winter Jacket,6,121.74,48.0,0.15,24.12,Apple Pay,Delivered,2025,8,August,Q3,Thursday,0,4,730.44,109.57,620.87,288.0,332.87,53.61,Gen X (40-59),VIP Enterprise Tier
ORD-102251,2025-05-11,2025-05-12,CUST-1071,Customer_1071,44,Other,Australia,Clothing & Apparel,Merino Wool Sweater,3,85.49,32.0,0.2,6.7,Credit Card,Delivered,2025,5,May,Q2,Sunday,1,1,256.47,51.29,205.18,96.0,109.18,53.21,Gen X (40-59),Standard Tier
ORD-108415,2025-05-13,2025-05-19,CUST-1320,Customer_1320,29,Female,Australia,Electronics,Wireless Earbuds,4,123.63,45.0,0.25,10.84,Debit Card,Delivered,2025,5,May,Q2,Tuesday,0,6,494.52,123.63,370.89,180.0,190.89,51.47,Millennial (25-39),Premium Tier
ORD-108809,2024-05-11,2024-05-15,CUST-2762,Customer_2762,40,Other,Canada,Home & Kitchen,Blender & Smoothie Maker,7,58.45,22.0,0.2,15.035,PayPal,Cancelled,2024,5,May,Q2,Saturday,1,4,409.15,81.83,327.32,154.0,173.32,52.95,Gen X (40-59),Premium Tier
ORD-100711,2025-09-29,2025-09-30,CUST-2788,Customer_2788,71,Female,United Kingdom,Books & Stationery,Artist Sketchbook Pack,3,15.62,3.5,0.15,24.1,Apple Pay,Delivered,2025,9,September,Q3,Monday,0,1,46.86,7.03,39.83,10.5,29.33,73.64,Boomer+ (60+),Budget Tier
ORD-109320,2024-07-14,2024-07-16,CUST-2479,Customer_2479,18,Other,India,Clothing & Apparel,Breathable Running Shoes,8,110.33,42.0,0.15,7.23,PayPal,Processing,2024,7,July,Q3,Sunday,1,2,882.64,132.4,750.24,336.0,414.24,55.21,Gen Z (<25),VIP Enterprise Tier
ORD-109085,2025-03-06,2025-03-08,CUST-1514,Customer_1514,37,Other,United Kingdom,Clothing & Apparel,Breathable Running Shoes,2,113.27,42.0,0.1,17.33,Cash on Delivery,Shipped,2025,3,March,Q1,Thursday,0,2,226.54,22.65,203.89,84.0,119.89,58.8,Millennial (25-39),Standard Tier
ORD-100408,2024-06-30,2024-07-04,CUST-1020,Customer_1020,20,Female,Japan,Home & Kitchen,Air Purifier HEPA,5,122.27,50.0,0.0,18.85,PayPal,Shipped,2024,6,June,Q2,Sunday,1,4,611.35,0.0,611.35,250.0,361.35,59.11,Gen Z (<25),VIP Enterprise Tier
ORD-104107,2024-10-24,2024-10-27,CUST-3458,Customer_3458,75,Other,Japan,Clothing & Apparel,Casual Cotton T-Shirt,1,25.95,7.0,0.1,22.26,Credit Card,Processing,2024,10,October,Q4,Thursday,0,3,25.95,2.6,23.35,7.0,16.35,70.02,Boomer+ (60+),Budget Tier
ORD-110571,2025-08-28,2025-09-02,CUST-1878,Customer_1878,41,Female,Australia,Beauty & Personal Care,Sonic Electric Toothbrush,2,47.77,16.0,0.0,7.58,PayPal,Cancelled,2025,8,August,Q3,Thursday,0,5,95.54,0.0,95.54,32.0,63.54,66.51,Gen X (40-59),Budget Tier
ORD-106953,2025-03-05,2025-03-07,CUST-1372,Customer_1372,49,Female,France,Electronics,USB-C Fast Charger,7,28.69,8.5,0.05,11.76,Cash on Delivery,Processing,2025,3,March,Q1,Wednesday,0,2,200.83,10.04,190.79,59.5,131.29,68.81,Gen X (40-59),Standard Tier
ORD-102471,2025-10-18,2025-10-25,CUST-3444,Customer_3444,27,Female,Germany,Beauty & Personal Care,Sunscreen SPF 50+,7,22.62,6.0,0.0,13.26,Credit Card,Processing,2025,10,October,Q4,Saturday,1,7,158.34,0.0,158.34,42.0,116.34,73.47,Millennial (25-39),Standard Tier
ORD-108745,2024-06-14,2024-06-21,CUST-3329,Customer_3329,26,Other,United States,Electronics,USB-C Fast Charger,1,28.83,8.5,0.0,11.16,Apple Pay,Processing,2024,6,June,Q2,Friday,0,7,28.83,0.0,28.83,8.5,20.33,70.52,Millennial (25-39),Budget Tier
ORD-105196,2025-06-26,2025-06-27,CUST-1404,Customer_1404,26,Male,Canada,Home & Kitchen,Robot Vacuum Cleaner,2,302.84,130.0,0.3,21.44,PayPal,Cancelled,2025,6,June,Q2,Thursday,0,1,605.68,181.7,423.98,260.0,163.98,38.68,Millennial (25-39),Premium Tier
ORD-104047,2024-08-31,2024-09-02,CUST-2295,Customer_2295,72,Female,France,Electronics,Gaming Mechanical Keyboard,3,87.12,35.0,0.05,15.66,Cash on Delivery,Processing,2024,8,August,Q3,Saturday,1,2,261.36,13.07,248.29,105.0,143.29,57.71,Boomer+ (60+),Premium Tier
ORD-107822,2025-09-20,2025-09-27,CUST-1515,Customer_1515,30,Male,India,Beauty & Personal Care,Vitamin C Facial Serum,6,34.9,10.0,0.0,22.42,Bank Transfer,Shipped,2025,9,September,Q3,Saturday,1,7,209.4,0.0,209.4,60.0,149.4,71.35,Millennial (25-39),Standard Tier
ORD-103593,2025-05-24,2025-05-25,CUST-1448,Customer_1448,29,Male,United States,Beauty & Personal Care,Ionic Hair Dryer,5,73.72,28.0,0.25,14.81,Cash on Delivery,Shipped,2025,5,May,Q2,Saturday,1,1,368.6,92.15,276.45,140.0,136.45,49.36,Millennial (25-39),Premium Tier
ORD-109387,2025-06-09,2025-06-14,CUST-2353,Customer_2353,58,Other,United States,Home & Kitchen,Robot Vacuum Cleaner,5,304.1,130.0,0.2,7.08,Credit Card,Returned,2025,6,June,Q2,Monday,0,5,1520.5,304.1,1216.4,650.0,566.4,46.56,Gen X (40-59),VIP Enterprise Tier
ORD-101524,2024-02-06,2024-02-13,CUST-2313,Customer_2313,20,Female,United States,Clothing & Apparel,Casual Cotton T-Shirt,4,26.21,7.0,0.0,18.41,Cash on Delivery,Delivered,2024,2,February,Q1,Tuesday,0,7,104.84,0.0,104.84,28.0,76.84,73.29,Gen Z (<25),Standard Tier
ORD-108996,2025-03-10,2025-03-17,CUST-1398,Customer_1398,64,Non-Binary,United Kingdom,Books & Stationery,Hardcover Productivity Journal,7,18.07,4.5,0.2,21.79,Debit Card,Returned,2025,3,March,Q1,Monday,0,7,126.49,25.3,101.19,31.5,69.69,68.87,Boomer+ (60+),Standard Tier
ORD-101111,2025-09-12,2025-09-14,CUST-1609,Customer_1609,61,Non-Binary,Canada,Clothing & Apparel,Slim-Fit Denim Jeans,1,63.88,24.0,0.25,14.15,Apple Pay,Shipped,2025,9,September,Q3,Friday,0,2,63.88,15.97,47.91,24.0,23.91,49.91,Boomer+ (60+),Budget Tier
ORD-110548,2025-06-06,2025-06-12,CUST-2873,Customer_2873,65,Male,India,Clothing & Apparel,Casual Cotton T-Shirt,6,25.33,7.0,0.25,9.39,Credit Card,Refunded,2025,6,June,Q2,Friday,0,6,151.98,37.99,113.99,42.0,71.99,63.15,Boomer+ (60+),Standard Tier
ORD-101407,2024-12-01,2024-12-07,CUST-2756,Customer_2756,56,Male,United Kingdom,Beauty & Personal Care,Sunscreen SPF 50+,5,23.01,6.0,0.1,5.85,Bank Transfer,Shipped,2024,12,December,Q4,Sunday,1,6,115.05,11.5,103.55,30.0,73.55,71.03,Gen X (40-59),Standard Tier
ORD-112173,2025-07-05,2025-07-10,CUST-2761,Customer_2761,40,Non-Binary,Germany,Clothing & Apparel,Merino Wool Sweater,1,88.02,32.0,0.1,8.41,Bank Transfer,Shipped,2025,7,July,Q3,Saturday,1,5,88.02,8.8,79.22,32.0,47.22,59.61,Gen X (40-59),Budget Tier
ORD-103483,2025-08-18,2025-08-25,CUST-1449,Customer_1449,75,Other,India,Clothing & Apparel,Merino Wool Sweater,4,88.69,32.0,0.1,9.84,Credit Card,Processing,2025,8,August,Q3,Monday,0,7,354.76,35.48,319.28,128.0,191.28,59.91,Boomer+ (60+),Premium Tier
ORD-109752,2025-02-25,2025-03-04,CUST-2293,Customer_2293,54,Female,India,Books & Stationery,Artist Sketchbook Pack,5,15.13,3.5,0.0,17.25,Debit Card,Shipped,2025,2,February,Q1,Tuesday,0,7,75.65,0.0,75.65,17.5,58.15,76.87,Gen X (40-59),Budget Tier
ORD-106459,2025-03-08,2025-03-10,CUST-1878,Customer_1878,59,Male,United Kingdom,Clothing & Apparel,Casual Cotton T-Shirt,5,24.22,7.0,0.1,13.42,Bank Transfer,Shipped,2025,3,March,Q1,Saturday,1,2,121.1,12.11,108.99,35.0,73.99,67.89,Gen X (40-59),Standard Tier
ORD-110305,2025-07-26,2025-07-29,CUST-2598,Customer_2598,65,Non-Binary,United Kingdom,Books & Stationery,Data Science Handbook (Hardcover),1,54.28,20.0,0.15,11.59,Debit Card,Cancelled,2025,7,July,Q3,Saturday,1,3,54.28,8.14,46.14,20.0,26.14,56.65,Boomer+ (60+),Budget Tier
ORD-108166,2024-02-07,2024-02-14,CUST-2117,Customer_2117,62,Other,Canada,Beauty & Personal Care,Organic Moisturizing Cream,13,28.86,8.0,0.0,8.18,Bank Transfer,Shipped,2024,2,February,Q1,Wednesday,0,7,375.18,0.0,375.18,104.0,271.18,72.28,Boomer+ (60+),Premium Tier
ORD-106976,2024-11-26,2024-12-03,CUST-1899,Customer_1899,73,Female,United States,Books & Stationery,Artist Sketchbook Pack,5,15.43,3.5,0.15,7.15,Bank Transfer,Shipped,2024,11,November,Q4,Tuesday,0,7,77.15,11.57,65.58,17.5,48.08,73.32,Boomer+ (60+),Budget Tier
ORD-110496,2024-10-31,2024-11-06,CUST-2258,Customer_2258,48,Non-Binary,United Kingdom,Clothing & Apparel,Breathable Running Shoes,8,113.86,42.0,0.1,23.52,Credit Card,Processing,2024,10,October,Q4,Thursday,0,6,910.88,91.09,819.79,336.0,483.79,59.01,Gen X (40-59),VIP Enterprise Tier
ORD-100634,2024-05-27,2024-05-29,CUST-1321,Customer_1321,59,Male,United States,Beauty & Personal Care,Organic Moisturizing Cream,1,27.67,8.0,0.0,8.39,Credit Card,Delivered,2024,5,May,Q2,Monday,0,2,27.67,0.0,27.67,8.0,19.67,71.09,Gen X (40-59),Budget Tier
ORD-102859,2025-09-27,2025-10-02,CUST-1300,Customer_1300,68,Other,United States,Clothing & Apparel,Waterproof Winter Jacket,2,115.97,48.0,0.1,16.13,PayPal,Delivered,2025,9,September,Q3,Saturday,1,5,231.94,23.19,208.75,96.0,112.75,54.01,Boomer+ (60+),Standard Tier
ORD-111137,2024-10-02,2024-10-04,CUST-1055,Customer_1055,69,Female,United States,Books & Stationery,Ergonomic Fountain Pen Set,5,32.1,9.0,0.25,7.19,Credit Card,Delivered,2024,10,October,Q4,Wednesday,0,2,160.5,40.12,120.38,45.0,75.38,62.62,Boomer+ (60+),Standard Tier
ORD-102169,2025-11-30,2025-12-05,CUST-2173,Customer_2173,65,Other,United States,Beauty & Personal Care,Organic Moisturizing Cream,2,26.81,8.0,0.1,20.74,Cash on Delivery,Refunded,2025,11,November,Q4,Sunday,1,5,53.62,5.36,48.26,16.0,32.26,66.85,Boomer+ (60+),Budget Tier
ORD-104563,2024-06-23,2024-06-29,CUST-1425,Customer_1425,54,Female,India,Books & Stationery,Ergonomic Fountain Pen Set,7,30.46,9.0,0.0,17.43,Debit Card,Returned,2024,6,June,Q2,Sunday,1,6,213.22,0.0,213.22,63.0,150.22,70.45,Gen X (40-59),Premium Tier
ORD-110877,2024-07-10,2024-07-14,CUST-3375,Customer_3375,21,Female,India,Beauty & Personal Care,Ionic Hair Dryer,4,73.48,28.0,0.1,5.15,Apple Pay,Delivered,2024,7,July,Q3,Wednesday,0,4,293.92,29.39,264.53,112.0,152.53,57.66,Gen Z (<25),Premium Tier
ORD-100132,2025-09-02,2025-09-07,CUST-1687,Customer_1687,51,Non-Binary,Canada,Clothing & Apparel,Breathable Running Shoes,3,110.04,42.0,0.3,23.75,Bank Transfer,Cancelled,2025,9,September,Q3,Tuesday,0,5,330.12,99.04,231.08,126.0,105.08,45.47,Gen X (40-59),Premium Tier
ORD-103223,2025-07-24,2025-07-27,CUST-2334,Customer_2334,18,Non-Binary,France,Electronics,Gaming Mechanical Keyboard,8,87.4,35.0,0.05,5.9,Bank Transfer,Shipped,2025,7,July,Q3,Thursday,0,3,699.2,34.96,664.24,280.0,384.24,57.85,Gen Z (<25),VIP Enterprise Tier
ORD-111750,2024-05-28,2024-06-02,CUST-2319,Customer_2319,43,Male,Australia,Home & Kitchen,Air Purifier HEPA,3,115.34,50.0,0.3,10.72,Cash on Delivery,Shipped,2024,5,May,Q2,Tuesday,0,5,346.02,103.81,242.21,150.0,92.21,38.07,Gen X (40-59),Premium Tier
ORD-110111,2025-01-22,2025-01-26,CUST-3178,Customer_3178,46,Other,Germany,Books & Stationery,Ergonomic Fountain Pen Set,4,30.67,9.0,0.25,9.72,Credit Card,Shipped,2025,1,January,Q1,Wednesday,0,4,122.68,30.67,92.01,36.0,56.01,60.87,Gen X (40-59),Budget Tier
ORD-100775,2025-04-26,2025-05-03,CUST-1349,Customer_1349,63,Male,Japan,Books & Stationery,Artist Sketchbook Pack,1,14.56,3.5,0.15,9.93,Credit Card,Shipped,2025,4,April,Q2,Saturday,1,7,14.56,2.18,12.38,3.5,8.88,71.73,Boomer+ (60+),Budget Tier
ORD-110884,2024-08-24,2024-08-27,CUST-1128,Customer_1128,55,Male,United States,Clothing & Apparel,Slim-Fit Denim Jeans,6,66.64,24.0,0.0,11.99,Apple Pay,Delivered,2024,8,August,Q3,Saturday,1,3,399.84,0.0,399.84,144.0,255.84,63.99,Gen X (40-59),Premium Tier
ORD-110614,2024-12-20,2024-12-22,CUST-2152,Customer_2152,58,Other,Germany,Home & Kitchen,Robot Vacuum Cleaner,2,305.68,130.0,0.25,5.29,Credit Card,Delivered,2024,12,December,Q4,Friday,0,2,611.36,152.84,458.52,260.0,198.52,43.3,Gen X (40-59),Premium Tier
ORD-101632,2025-01-26,2025-01-27,CUST-1045,Customer_1045,74,Other,United States,Books & Stationery,Business Strategy Guide,6,25.77,6.0,0.25,6.41,PayPal,Delivered,2025,1,January,Q1,Sunday,1,1,154.62,38.66,115.96,36.0,79.96,68.95,Boomer+ (60+),Standard Tier
ORD-102334,2024-06-30,2024-07-01,CUST-2157,Customer_2157,69,Female,Germany,Home & Kitchen,Stainless Steel Cookware Set,3,144.14,65.0,0.25,18.85,Credit Card,Delivered,2024,6,June,Q2,Sunday,1,1,432.42,108.1,324.32,195.0,129.32,39.87,Boomer+ (60+),Premium Tier
ORD-104004,2024-11-19,2024-11-20,CUST-1217,Customer_1217,35,Other,United States,Beauty & Personal Care,Sonic Electric Toothbrush,5,48.57,16.0,0.1,5.57,Credit Card,Delivered,2024,11,November,Q4,Tuesday,0,1,242.85,24.28,218.57,80.0,138.57,63.4,Millennial (25-39),Premium Tier
ORD-100470,2024-11-14,2024-11-21,CUST-1949,Customer_1949,23,Other,Germany,Electronics,4K Ultra Monitor,5,363.22,190.0,0.0,14.53,Credit Card,Delivered,2024,11,November,Q4,Thursday,0,7,1816.1,0.0,1816.1,950.0,866.1,47.69,Gen Z (<25),VIP Enterprise Tier
ORD-107670,2024-01-20,2024-01-24,CUST-2437,Customer_2437,27,Other,Australia,Home & Kitchen,Espresso Coffee Maker,2,199.69,90.0,0.05,6.1,Debit Card,Delivered,2024,1,January,Q1,Saturday,1,4,399.38,19.97,379.41,180.0,199.41,52.56,Millennial (25-39),Premium Tier
ORD-111728,2025-05-26,2025-05-28,CUST-3458,Customer_3458,58,Male,Canada,Clothing & Apparel,Casual Cotton T-Shirt,8,23.92,7.0,0.25,14.44,Credit Card,Shipped,2025,5,May,Q2,Monday,0,2,191.36,47.84,143.52,56.0,87.52,60.98,Gen X (40-59),Standard Tier
ORD-111209,2024-08-19,2024-08-24,CUST-1847,Customer_1847,57,Female,United Kingdom,Books & Stationery,Hardcover Productivity Journal,1,18.13,4.5,0.05,18.59,Credit Card,Delivered,2024,8,August,Q3,Monday,0,5,18.13,0.91,17.22,4.5,12.72,73.87,Gen X (40-59),Budget Tier
ORD-105184,2024-01-21,2024-01-28,CUST-2567,Customer_2567,31,Other,United States,Electronics,USB-C Fast Charger,5,29.09,8.5,0.25,24.1,PayPal,Processing,2024,1,January,Q1,Sunday,1,7,145.45,36.36,109.09,42.5,66.59,61.04,Millennial (25-39),Standard Tier
ORD-110328,2025-01-24,2025-01-25,CUST-1692,Customer_1692,69,Female,Germany,Clothing & Apparel,Slim-Fit Denim Jeans,6,63.69,24.0,0.1,16.89,Bank Transfer,Refunded,2025,1,January,Q1,Friday,0,1,382.14,38.21,343.93,144.0,199.93,58.13,Boomer+ (60+),Premium Tier
ORD-112438,2025-05-29,2025-06-01,CUST-3247,Customer_3247,60,Female,United States,Books & Stationery,Ergonomic Fountain Pen Set,7,31.74,9.0,0.0,21.16,Bank Transfer,Shipped,2025,5,May,Q2,Thursday,0,3,222.18,0.0,222.18,63.0,159.18,71.64,Boomer+ (60+),Premium Tier
ORD-107686,2024-10-02,2024-10-08,CUST-2682,Customer_2682,51,Other,United States,Home & Kitchen,Stainless Steel Cookware Set,1,155.73,65.0,0.1,16.08,Credit Card,Shipped,2024,10,October,Q4,Wednesday,0,6,155.73,15.57,140.16,65.0,75.16,53.62,Gen X (40-59),Standard Tier
ORD-108592,2024-11-08,2024-11-09,CUST-2933,Customer_2933,75,Female,United Kingdom,Books & Stationery,Business Strategy Guide,3,26.12,6.0,0.15,10.71,Credit Card,Returned,2024,11,November,Q4,Friday,0,1,78.36,11.75,66.61,18.0,48.61,72.98,Boomer+ (60+),Budget Tier
ORD-100564,2024-08-11,2024-08-17,CUST-3052,Customer_3052,62,Female,Unknown,Clothing & Apparel,Slim-Fit Denim Jeans,8,61.8,24.0,0.15,10.71,Credit Card,Shipped,2024,8,August,Q3,Sunday,1,6,494.4,74.16,420.24,192.0,228.24,54.31,Boomer+ (60+),Premium Tier
ORD-101906,2024-04-18,2024-04-22,CUST-2901,Customer_2901,64,Male,Canada,Electronics,Smartphone Pro,8,408.09000000000003,450.0,0.0,22.53,PayPal,Shipped,2024,4,April,Q2,Thursday,0,4,3264.72,0.0,3264.72,3600.0,-335.28,-10.27,Boomer+ (60+),VIP Enterprise Tier
ORD-110541,2024-08-16,2024-08-21,CUST-3419,Customer_3419,45,Female,United States,Home & Kitchen,Robot Vacuum Cleaner,6,294.81,130.0,0.15,20.1,Credit Card,Processing,2024,8,August,Q3,Friday,0,5,1768.86,265.33,1503.53,780.0,723.53,48.12,Gen X (40-59),VIP Enterprise Tier
ORD-107725,2025-06-25,2025-06-30,CUST-3235,Customer_3235,21,Non-Binary,India,Clothing & Apparel,Slim-Fit Denim Jeans,1,66.47,24.0,0.1,21.75,Credit Card,Cancelled,2025,6,June,Q2,Wednesday,0,5,66.47,6.65,59.82,24.0,35.82,59.88,Gen Z (<25),Budget Tier
ORD-105707,2024-03-31,2024-04-04,CUST-1964,Customer_1964,48,Other,United States,Beauty & Personal Care,Sonic Electric Toothbrush,4,48.87,16.0,0.1,16.22,Credit Card,Returned,2024,3,March,Q1,Sunday,1,4,195.48,19.55,175.93,64.0,111.93,63.62,Gen X (40-59),Standard Tier
ORD-101577,2024-05-16,2024-05-23,CUST-1085,Customer_1085,51,Other,Germany,Books & Stationery,Data Science Handbook (Hardcover),1,55.77,20.0,0.0,24.95,PayPal,Shipped,2024,5,May,Q2,Thursday,0,7,55.77,0.0,55.77,20.0,35.77,64.14,Gen X (40-59),Budget Tier
ORD-104326,2024-01-12,2024-01-17,CUST-1992,Customer_1992,42,Female,Germany,Beauty & Personal Care,Sonic Electric Toothbrush,5,47.88,16.0,0.05,22.43,Debit Card,Shipped,2024,1,January,Q1,Friday,0,5,239.4,11.97,227.43,80.0,147.43,64.82,Gen X (40-59),Premium Tier
ORD-110802,2024-10-15,2024-10-18,CUST-3313,Customer_3313,26,Male,Germany,Electronics,Smartphone Pro,7,408.09000000000003,450.0,0.3,18.18,Bank Transfer,Delivered,2024,10,October,Q4,Tuesday,0,3,2856.63,856.99,1999.64,3150.0,-1150.36,-57.53,Millennial (25-39),VIP Enterprise Tier
ORD-103209,2025-03-21,2025-03-24,CUST-1786,Customer_1786,32,Female,United Kingdom,Beauty & Personal Care,Sonic Electric Toothbrush,4,47.49,16.0,0.25,10.87,PayPal,Returned,2025,3,March,Q1,Friday,0,3,189.96,47.49,142.47,64.0,78.47,55.08,Millennial (25-39),Standard Tier
ORD-104093,2025-07-18,2025-07-25,CUST-3010,Customer_3010,32,Female,United States,Electronics,Wireless Earbuds,8,126.64,45.0,0.3,10.22,Apple Pay,Returned,2025,7,July,Q3,Friday,0,7,1013.12,303.94,709.18,360.0,349.18,49.24,Millennial (25-39),VIP Enterprise Tier
ORD-103521,2025-03-05,2025-03-07,CUST-1806,Customer_1806,55,Male,Germany,Clothing & Apparel,Slim-Fit Denim Jeans,7,63.13,24.0,0.15,18.84,Credit Card,Shipped,2025,3,March,Q1,Wednesday,0,2,441.91,66.29,375.62,168.0,207.62,55.27,Gen X (40-59),Premium Tier
ORD-100080,2024-04-26,2024-04-29,CUST-2336,Customer_2336,38,Male,France,Home & Kitchen,Robot Vacuum Cleaner,8,303.42,130.0,0.05,16.92,Apple Pay,Shipped,2024,4,April,Q2,Friday,0,3,2427.36,121.37,2305.99,1040.0,1265.99,54.9,Millennial (25-39),VIP Enterprise Tier
ORD-109384,2024-03-23,2024-03-30,CUST-2876,Customer_2876,22,Male,United Kingdom,Clothing & Apparel,Casual Cotton T-Shirt,8,24.71,7.0,0.1,13.17,Bank Transfer,Delivered,2024,3,March,Q1,Saturday,1,7,197.68,19.77,177.91,56.0,121.91,68.52,Gen Z (<25),Standard Tier
ORD-102925,2025-05-01,2025-05-04,CUST-3301,Customer_3301,36,Other,United States,Home & Kitchen,Espresso Coffee Maker,4,198.33,90.0,0.1,14.55,PayPal,Shipped,2025,5,May,Q2,Thursday,0,3,793.32,79.33,713.99,360.0,353.99,49.58,Millennial (25-39),VIP Enterprise Tier
